student_id,cgpa,iq,placement
8987,6.81,114,1
8988,9.52,127,1
8989,8.93,139,1
8990,7.82,88,0
8991,6.21,105,0
8992,5.98,127,1
8993,6.63,93,0
8994,7.29,91,0
8995,6.42,100,0
8996,7.47,107,1
8997,5.79,142,1
8998,9.69,107,1
8999,5.52,115,1
9000,9.47,141,1
9001,9.39,89,1
9002,7.52,90,0
9003,8.48,135,1
9004,7.09,85,0
9005,8.02,143,1
9006,6.63,132,1
9007,6.45,112,1
9008,7.78,102,1
9009,7.39,108,1
9010,7.78,97,1
9011,6.38,117,1
9012,6.76,94,0
9013,5.4,91,0
9014,5.25,121,1
9015,6.22,116,1
9016,5.36,129,1
9017,5.5,106,0
9018,8.9,100,1
9019,5.19,108,0
9020,8.16,136,1
9021,6.31,138,1
9022,9.18,98,1
9023,7.33,95,0
9024,6.47,103,0
9025,7.48,107,1
9026,6.83,118,1
9027,7.71,144,1
9028,5.55,124,1
9029,9.79,97,1
9030,7.04,123,1
9031,6.67,128,1
9032,8.41,112,1
9033,6.75,124,1
9034,9.0,100,1
9035,7.18,134,1
9036,8.45,135,1
9037,5.52,112,0
9038,9.06,88,1
9039,8.53,112,1
9040,6.02,141,1
9041,5.7,144,1
9042,6.52,96,0
9043,9.69,100,1
9044,6.23,137,1
9045,7.19,138,1
9046,5.14,133,1
9047,6.91,120,1
9048,7.74,104,1
9049,9.57,110,1
9050,7.48,140,1
9051,8.93,140,1
9052,7.63,110,1
9053,5.2,106,0
9054,6.51,140,1
9055,7.76,93,1
9056,9.56,89,1
9057,9.12,101,1
9058,6.1,133,1
9059,6.06,118,1
9060,5.97,86,0
9061,9.43,137,1
9062,9.09,139,1
9063,8.72,91,1
9064,6.89,120,1
9065,7.42,97,1
9066,7.23,104,1
9067,6.22,114,1
9068,7.42,114,1
9069,5.15,95,0
9070,5.63,115,1
9071,9.26,142,1
9072,8.61,87,1
9073,7.03,143,1
9074,7.48,86,0
9075,6.78,132,1
9076,8.56,87,1
9077,8.76,140,1
9078,8.66,99,1
9079,8.47,101,1
9080,5.98,132,1
9081,6.62,136,1
9082,7.26,91,0
9083,6.59,132,1
9084,8.62,89,1
9085,6.58,118,1
9086,5.66,117,1
9087,6.92,138,1
9088,9.7,129,1
9089,6.08,100,0
9090,7.94,121,1
9091,7.08,87,0
9092,5.34,143,1
9093,7.34,143,1
9094,8.37,131,1
9095,7.46,132,1
9096,9.19,127,1
9097,6.39,141,1
9098,5.41,135,1
9099,9.5,134,1
9100,6.82,105,1
9101,7.77,125,1
9102,8.8,92,1
9103,6.56,106,1
9104,8.44,135,1
9105,5.65,138,1
9106,6.4,89,0
9107,5.69,101,0
9108,8.89,121,1
9109,6.07,98,0
9110,8.44,123,1
9111,9.53,125,1
9112,7.53,112,1
9113,7.59,115,1
9114,7.21,101,1
9115,6.56,119,1
9116,7.28,124,1
9117,7.89,106,1
9118,9.73,129,1
9119,9.5,132,1
9120,9.14,137,1
9121,9.27,113,1
9122,7.25,94,0
9123,8.16,102,1
9124,9.3,119,1
9125,6.89,128,1
9126,9.62,100,1
9127,7.0,134,1
9128,7.89,133,1
9129,8.41,91,1
9130,9.56,114,1
9131,6.17,103,0
9132,8.58,139,1
9133,7.5,144,1
9134,6.29,107,0
9135,8.73,92,1
9136,7.65,101,1
9137,8.17,105,1
9138,6.55,110,1
9139,7.31,141,1
9140,7.96,112,1
9141,6.94,143,1
9142,5.95,123,1
9143,9.62,117,1
9144,7.46,124,1
9145,8.52,103,1
9146,6.97,113,1
9147,6.7,104,1
9148,6.95,104,1
9149,6.96,94,0
9150,7.61,96,1
9151,7.61,140,1
9152,7.39,117,1
9153,5.65,140,1
9154,7.38,109,1
9155,5.81,109,0
9156,5.61,137,1
9157,9.48,88,1
9158,7.9,88,0
9159,8.17,93,1
9160,6.93,99,0
9161,9.36,140,1
9162,8.06,110,1
9163,8.69,99,1
9164,6.77,110,1
9165,9.61,112,1
9166,8.94,91,1
9167,9.1,116,1
9168,5.83,96,0
9169,6.3,119,1
9170,6.37,136,1
9171,6.3,116,1
9172,9.11,93,1
9173,5.15,98,0
9174,5.37,97,0
9175,6.31,140,1
9176,5.96,144,1
9177,6.11,128,1
9178,8.83,117,1
9179,7.7,116,1
9180,5.03,103,0
9181,7.06,114,1
9182,6.96,100,0
9183,5.55,96,0
9184,8.25,94,1
9185,8.37,86,0
9186,8.46,102,1
9187,8.5,97,1
9188,5.0,113,0
9189,9.58,108,1
9190,8.91,122,1
9191,9.34,96,1
9192,5.08,144,1
9193,9.48,144,1
9194,8.89,113,1
9195,9.02,106,1
9196,5.45,120,1
9197,8.55,85,1
9198,9.61,127,1
9199,8.26,139,1
9200,7.74,124,1
9201,9.54,118,1
9202,7.13,118,1
9203,7.88,132,1
9204,7.29,117,1
9205,9.48,88,1
9206,5.37,122,1
9207,7.41,114,1
9208,8.3,137,1
9209,8.8,136,1
9210,7.8,130,1
9211,9.36,104,1
9212,9.52,110,1
9213,5.31,99,0
9214,6.93,91,0
9215,5.11,91,0
9216,6.58,134,1
9217,7.58,113,1
9218,9.37,107,1
9219,9.06,118,1
9220,5.61,104,0
9221,5.45,99,0
9222,7.83,117,1
9223,7.55,137,1
9224,6.28,101,0
9225,9.32,104,1
9226,9.45,141,1
9227,6.93,97,0
9228,9.27,128,1
9229,6.84,108,1
9230,8.54,138,1
9231,7.28,131,1
9232,5.59,140,1
9233,9.45,121,1
9234,7.18,91,0
9235,8.53,92,1
9236,6.76,107,1
9237,5.09,98,0
9238,5.48,88,0
9239,7.38,105,1
9240,8.31,130,1
9241,6.61,94,0
9242,8.34,106,1
9243,8.35,114,1
9244,8.38,114,1
9245,7.36,144,1
9246,9.39,100,1
9247,7.35,95,0
9248,7.16,106,1
9249,5.96,113,1
9250,6.48,109,1
9251,5.2,142,1
9252,8.04,98,1
9253,6.19,98,0
9254,6.46,86,0
9255,8.7,138,1
9256,6.57,97,0
9257,6.16,87,0
9258,5.81,114,1
9259,8.72,102,1
9260,5.62,138,1
9261,7.18,120,1
9262,7.43,105,1
9263,8.3,137,1
9264,8.04,103,1
9265,8.89,100,1
9266,5.21,112,0
9267,6.42,88,0
9268,6.34,135,1
9269,5.7,139,1
9270,6.39,99,0
9271,6.49,85,0
9272,7.51,132,1
9273,8.19,131,1
9274,6.83,100,0
9275,8.45,138,1
9276,6.61,104,1
9277,6.39,117,1
9278,7.6,101,1
9279,5.11,89,0
9280,5.38,89,0
9281,7.01,142,1
9282,9.53,123,1
9283,8.46,97,1
9284,5.42,128,1
9285,9.06,120,1
9286,8.52,114,1
9287,7.93,141,1
9288,8.94,88,1
9289,6.94,107,1
9290,6.06,105,0
9291,7.46,105,1
9292,7.63,90,0
9293,7.58,108,1
9294,7.71,131,1
9295,9.55,137,1
9296,9.33,115,1
9297,9.2,103,1
9298,8.85,122,1
9299,9.53,96,1
9300,5.47,98,0
9301,6.27,134,1
9302,7.38,144,1
9303,9.06,96,1
9304,7.42,140,1
9305,8.59,140,1
9306,5.67,99,0
9307,6.21,103,0
9308,8.51,112,1
9309,5.79,124,1
9310,6.69,125,1
9311,6.27,89,0
9312,6.68,89,0
9313,8.4,90,1
9314,6.77,107,1
9315,7.67,87,0
9316,5.48,121,1
9317,8.86,117,1
9318,6.78,127,1
9319,8.11,142,1
9320,8.48,105,1
9321,6.01,104,0
9322,9.25,85,1
9323,7.96,123,1
9324,7.06,131,1
9325,5.88,101,0
9326,9.52,113,1
9327,8.62,92,1
9328,6.0,110,0
9329,6.62,112,1
9330,8.89,118,1
9331,8.34,110,1
9332,8.68,97,1
9333,7.12,128,1
9334,8.44,121,1
9335,6.86,97,0
9336,6.01,122,1
9337,8.04,109,1
9338,9.68,131,1
9339,6.49,107,1
9340,7.21,106,1
9341,8.24,105,1
9342,7.6,138,1
9343,9.05,114,1
9344,8.66,95,1
9345,5.28,88,0
9346,9.79,117,1
9347,8.61,131,1
9348,9.15,96,1
9349,8.13,93,1
9350,9.11,116,1
9351,5.54,95,0
9352,6.67,121,1
9353,9.21,108,1
9354,5.97,91,0
9355,5.38,92,0
9356,8.78,117,1
9357,9.01,109,1
9358,5.78,85,0
9359,9.1,87,1
9360,8.3,124,1
9361,7.5,112,1
9362,8.99,127,1
9363,7.01,117,1
9364,5.93,130,1
9365,6.37,85,0
9366,7.42,122,1
9367,7.55,137,1
9368,8.87,111,1
9369,8.8,122,1
9370,7.79,119,1
9371,8.75,94,1
9372,5.92,96,0
9373,5.24,94,0
9374,9.19,138,1
9375,5.36,118,1
9376,6.18,108,0
9377,8.34,112,1
9378,6.97,106,1
9379,9.21,129,1
9380,6.43,100,0
9381,5.06,97,0
9382,6.44,120,1
9383,7.77,120,1
9384,6.8,127,1
9385,7.57,107,1
9386,9.21,98,1
9387,9.38,116,1
9388,6.28,87,0
9389,7.22,111,1
9390,7.64,103,1
9391,9.56,106,1
9392,9.79,141,1
9393,6.13,85,0
9394,8.49,89,1
9395,6.81,133,1
9396,5.04,117,0
9397,5.04,135,1
9398,7.21,103,1
9399,7.34,120,1
9400,5.11,135,1
9401,8.3,90,1
9402,6.41,144,1
9403,7.69,99,1
9404,6.44,120,1
9405,5.8,140,1
9406,6.95,117,1
9407,6.11,108,0
9408,7.57,111,1
9409,5.95,133,1
9410,7.44,95,0
9411,5.76,133,1
9412,8.22,107,1
9413,8.62,117,1
9414,5.53,125,1
9415,7.25,130,1
9416,5.34,131,1
9417,7.87,140,1
9418,6.27,113,1
9419,7.53,115,1
9420,7.48,85,0
9421,9.44,118,1
9422,7.64,102,1
9423,7.8,102,1
9424,6.93,90,0
9425,9.56,136,1
9426,8.73,124,1
9427,6.37,85,0
9428,9.05,131,1
9429,7.08,126,1
9430,8.98,114,1
9431,8.95,88,1
9432,5.91,116,1
9433,8.37,94,1
9434,6.4,127,1
9435,6.43,89,0
9436,6.42,93,0
9437,8.48,89,1
9438,6.1,95,0
9439,5.0,119,0
9440,8.43,111,1
9441,5.82,88,0
9442,5.5,94,0
9443,6.14,123,1
9444,6.82,117,1
9445,7.28,143,1
9446,5.21,122,1
9447,9.66,92,1
9448,8.44,133,1
9449,6.55,108,1
9450,6.53,123,1
9451,7.15,117,1
9452,8.01,125,1
9453,5.7,127,1
9454,5.91,103,0
9455,9.13,86,1
9456,6.23,139,1
9457,6.82,95,0
9458,9.18,119,1
9459,8.18,101,1
9460,6.64,126,1
9461,8.28,87,0
9462,5.09,106,0
9463,8.53,119,1
9464,7.34,105,1
9465,8.9,109,1
9466,9.58,123,1
9467,9.44,86,1
9468,9.36,85,1
9469,7.46,91,0
9470,6.73,104,1
9471,7.23,127,1
9472,8.31,139,1
9473,9.24,90,1
9474,5.99,139,1
9475,9.41,120,1
9476,8.91,135,1
9477,9.7,144,1
9478,9.23,105,1
9479,6.34,135,1
9480,5.51,130,1
9481,5.54,119,1
9482,6.4,120,1
9483,7.95,92,1
9484,8.86,134,1
9485,9.32,88,1
9486,7.99,127,1
9487,5.03,100,0
9488,5.89,87,0
9489,5.48,91,0
9490,6.74,86,0
9491,7.41,85,0
9492,5.21,142,1
9493,6.67,85,0
9494,5.86,122,1
9495,8.11,135,1
9496,7.23,91,0
9497,7.38,108,1
9498,7.05,89,0
9499,9.59,105,1
9500,6.03,112,1
9501,7.48,102,1
9502,8.53,108,1
9503,7.67,142,1
9504,9.46,116,1
9505,6.81,129,1
9506,7.23,117,1
9507,5.42,94,0
9508,7.92,93,1
9509,6.38,133,1
9510,5.77,117,1
9511,7.61,117,1
9512,7.56,91,0
9513,5.36,88,0
9514,8.35,112,1
9515,7.99,107,1
9516,5.91,137,1
9517,7.25,116,1
9518,8.46,128,1
9519,7.54,100,1
9520,6.9,130,1
9521,6.55,139,1
9522,7.93,94,1
9523,9.51,98,1
9524,8.22,123,1
9525,5.36,120,1
9526,7.21,118,1
9527,9.28,108,1
9528,5.45,102,0
9529,9.75,100,1
9530,9.56,125,1
9531,5.38,121,1
9532,9.48,125,1
9533,6.74,109,1
9534,9.05,92,1
9535,7.01,108,1
9536,7.12,104,1
9537,8.04,132,1
9538,8.72,114,1
9539,5.16,104,0
9540,7.85,102,1
9541,5.9,88,0
9542,6.66,132,1
9543,6.67,120,1
9544,7.25,90,0
9545,6.6,87,0
9546,5.52,102,0
9547,5.7,131,1
9548,5.16,124,1
9549,7.26,102,1
9550,9.58,140,1
9551,5.56,107,0
9552,9.54,119,1
9553,8.52,90,1
9554,8.06,138,1
9555,8.1,110,1
9556,8.97,105,1
9557,5.51,108,0
9558,7.42,99,1
9559,8.35,111,1
9560,7.82,116,1
9561,9.0,96,1
9562,5.35,89,0
9563,8.32,91,1
9564,7.56,106,1
9565,6.82,111,1
9566,6.63,99,0
9567,7.98,123,1
9568,9.28,129,1
9569,7.38,141,1
9570,8.96,119,1
9571,6.93,110,1
9572,5.49,107,0
9573,5.3,97,0
9574,5.25,110,0
9575,6.82,87,0
9576,6.62,113,1
9577,8.45,86,1
9578,8.57,112,1
9579,5.24,107,0
9580,6.06,120,1
9581,6.32,133,1
9582,7.63,90,0
9583,5.69,95,0
9584,5.64,122,1
9585,9.53,138,1
9586,8.86,118,1
9587,5.87,101,0
9588,6.95,87,0
9589,6.71,128,1
9590,8.8,130,1
9591,7.45,118,1
9592,5.61,106,0
9593,8.55,113,1
9594,6.91,144,1
9595,6.26,138,1
9596,6.8,113,1
9597,7.39,89,0
9598,6.65,94,0
9599,6.16,94,0
9600,6.91,137,1
9601,5.09,93,0
9602,8.71,105,1
9603,5.82,97,0
9604,5.21,94,0
9605,8.14,122,1
9606,8.71,95,1
9607,8.91,88,1
9608,7.37,142,1
9609,5.99,130,1
9610,8.54,115,1
9611,8.36,133,1
9612,6.18,136,1
9613,9.34,118,1
9614,5.5,126,1
9615,9.72,119,1
9616,9.13,123,1
9617,8.3,123,1
9618,9.51,117,1
9619,8.47,92,1
9620,5.91,116,1
9621,7.12,139,1
9622,5.34,117,1
9623,6.87,92,0
9624,8.56,130,1
9625,6.85,98,0
9626,6.59,118,1
9627,7.86,92,1
9628,9.19,135,1
9629,5.23,126,1
9630,6.85,91,0
9631,5.76,97,0
9632,8.34,138,1
9633,5.51,105,0
9634,8.19,131,1
9635,6.37,116,1
9636,5.95,95,0
9637,9.49,142,1
9638,5.09,98,0
9639,7.1,95,0
9640,5.1,86,0
9641,7.32,118,1
9642,7.41,128,1
9643,6.54,131,1
9644,5.63,101,0
9645,6.81,98,0
9646,8.23,109,1
9647,8.76,132,1
9648,7.55,111,1
9649,7.83,92,1
9650,5.96,140,1
9651,6.38,101,0
9652,5.78,89,0
9653,6.2,96,0
9654,6.08,122,1
9655,7.49,102,1
9656,7.7,110,1
9657,9.54,115,1
9658,5.94,121,1
9659,8.08,90,1
9660,8.92,125,1
9661,7.69,99,1
9662,6.22,126,1
9663,6.26,133,1
9664,5.19,110,0
9665,6.47,135,1
9666,8.57,96,1
9667,5.23,125,1
9668,6.05,131,1
9669,8.39,98,1
9670,8.76,85,1
9671,7.19,101,1
9672,8.35,117,1
9673,6.86,139,1
9674,5.77,113,1
9675,6.91,137,1
9676,7.78,138,1
9677,9.55,129,1
9678,5.33,115,0
9679,7.44,92,0
9680,6.58,114,1
9681,7.44,97,1
9682,5.12,100,0
9683,6.5,86,0
9684,8.94,129,1
9685,7.66,102,1
9686,7.16,119,1
9687,6.37,129,1
9688,6.43,103,0
9689,6.84,97,0
9690,9.01,135,1
9691,9.64,88,1
9692,7.11,103,1
9693,6.89,134,1
9694,9.06,109,1
9695,7.05,122,1
9696,7.65,135,1
9697,6.11,141,1
9698,8.57,115,1
9699,7.55,120,1
9700,8.88,88,1
9701,8.75,140,1
9702,6.03,123,1
9703,8.44,91,1
9704,8.84,142,1
9705,6.66,139,1
9706,5.83,142,1
9707,5.01,100,0
9708,7.16,143,1
9709,6.69,132,1
9710,7.66,89,0
9711,5.9,131,1
9712,9.13,107,1
9713,6.24,120,1
9714,6.09,116,1
9715,7.31,108,1
9716,7.39,109,1
9717,6.03,129,1
9718,6.3,112,1
9719,5.81,103,0
9720,8.45,91,1
9721,8.7,128,1
9722,7.22,142,1
9723,8.43,125,1
9724,8.53,101,1
9725,5.66,86,0
9726,9.64,100,1
9727,8.94,123,1
9728,5.98,102,0
9729,5.89,123,1
9730,5.6,85,0
9731,5.66,87,0
9732,8.59,105,1
9733,7.25,144,1
9734,8.76,114,1
9735,8.58,95,1
9736,7.9,106,1
9737,8.29,131,1
9738,5.09,141,1
9739,6.5,109,1
9740,8.06,87,0
9741,5.04,114,0
9742,5.16,108,0
9743,9.09,129,1
9744,8.28,120,1
9745,6.27,107,0
9746,8.3,138,1
9747,8.8,92,1
9748,6.47,138,1
9749,5.17,88,0
9750,9.48,134,1
9751,6.66,123,1
9752,5.51,127,1
9753,7.36,115,1
9754,8.69,113,1
9755,6.06,143,1
9756,6.29,120,1
9757,6.17,97,0
9758,9.76,125,1
9759,5.95,93,0
9760,7.76,139,1
9761,9.44,105,1
9762,5.71,135,1
9763,9.66,87,1
9764,9.55,109,1
9765,9.25,109,1
9766,6.03,96,0
9767,8.04,113,1
9768,8.65,95,1
9769,9.73,136,1
9770,5.87,95,0
9771,8.68,133,1
9772,6.63,110,1
9773,5.84,137,1
9774,7.02,98,0
9775,8.81,100,1
9776,7.23,140,1
9777,7.58,94,0
9778,9.78,115,1
9779,6.92,115,1
9780,7.95,120,1
9781,6.75,94,0
9782,6.89,110,1
9783,8.34,104,1
9784,9.5,128,1
9785,7.6,93,0
9786,8.69,99,1
9787,5.43,93,0
9788,6.01,91,0
9789,7.41,110,1
9790,5.1,108,0
9791,6.21,96,0
9792,7.48,144,1
9793,5.07,104,0
9794,6.27,140,1
9795,7.47,98,1
9796,7.75,106,1
9797,9.44,100,1
9798,8.1,113,1
9799,6.99,116,1
9800,9.47,103,1
9801,8.77,139,1
9802,5.96,119,1
9803,5.63,127,1
9804,8.24,116,1
9805,7.69,139,1
9806,8.79,137,1
9807,8.55,104,1
9808,8.0,135,1
9809,9.73,124,1
9810,7.56,104,1
9811,5.54,92,0
9812,8.98,142,1
9813,6.21,119,1
9814,8.73,126,1
9815,9.59,97,1
9816,8.34,125,1
9817,7.86,90,0
9818,7.21,131,1
9819,6.75,100,0
9820,6.69,89,0
9821,8.05,137,1
9822,8.61,129,1
9823,8.26,135,1
9824,5.95,118,1
9825,7.37,90,0
9826,8.8,143,1
9827,7.28,117,1
9828,7.58,99,1
9829,8.7,99,1
9830,8.17,98,1
9831,6.96,123,1
9832,9.3,89,1
9833,5.78,136,1
9834,9.78,141,1
9835,5.57,110,0
9836,5.07,132,1
9837,9.27,101,1
9838,6.18,127,1
9839,8.5,131,1
9840,8.89,136,1
9841,9.12,100,1
9842,9.76,119,1
9843,6.41,122,1
9844,8.41,137,1
9845,5.55,107,0
9846,6.95,97,0
9847,9.07,117,1
9848,6.76,113,1
9849,7.84,137,1
9850,7.42,130,1
9851,8.1,118,1
9852,9.67,118,1
9853,5.27,111,0
9854,7.76,99,1
9855,9.14,143,1
9856,7.31,134,1
9857,5.38,93,0
9858,7.69,110,1
9859,6.59,87,0
9860,5.74,120,1
9861,9.08,131,1
9862,7.5,89,0
9863,9.48,104,1
9864,8.87,104,1
9865,8.33,89,1
9866,5.02,94,0
9867,7.05,100,1
9868,5.95,109,0
9869,9.37,128,1
9870,5.84,109,0
9871,6.37,114,1
9872,7.48,98,1
9873,6.26,106,0
9874,6.01,127,1
9875,7.88,112,1
9876,5.43,114,0
9877,5.28,103,0
9878,6.79,122,1
9879,8.46,126,1
9880,7.66,104,1
9881,7.03,119,1
9882,7.72,106,1
9883,6.75,99,0
9884,9.49,95,1
9885,5.26,138,1
9886,8.23,118,1
9887,9.28,141,1
9888,8.86,108,1
9889,5.88,90,0
9890,6.42,101,0
9891,8.44,112,1
9892,5.4,134,1
9893,8.9,115,1
9894,8.45,120,1
9895,8.5,139,1
9896,5.48,93,0
9897,8.45,94,1
9898,8.26,105,1
9899,8.99,142,1
9900,5.2,118,0
9901,5.11,115,0
9902,6.79,113,1
9903,5.71,127,1
9904,7.68,127,1
9905,9.4,95,1
9906,6.88,117,1
9907,9.06,142,1
9908,5.0,130,1
9909,5.81,85,0
9910,5.15,105,0
9911,6.58,107,1
9912,9.36,141,1
9913,5.47,93,0
9914,7.91,140,1
9915,7.17,85,0
9916,9.5,105,1
9917,5.59,106,0
9918,6.02,138,1
9919,5.14,88,0
9920,7.08,85,0
9921,6.33,135,1
9922,9.18,94,1
9923,7.9,99,1
9924,7.95,136,1
9925,7.55,120,1
9926,5.44,113,0
9927,7.14,136,1
9928,9.8,130,1
9929,9.01,89,1
9930,9.29,113,1
9931,8.95,131,1
9932,5.49,131,1
9933,6.09,111,1
9934,5.01,109,0
9935,6.46,100,0
9936,5.52,100,0
9937,7.27,120,1
9938,8.25,109,1
9939,9.2,125,1
9940,8.6,85,1
9941,9.51,89,1
9942,5.26,125,1
9943,5.06,104,0
9944,8.17,89,1
9945,6.39,120,1
9946,6.22,113,1
9947,6.59,132,1
9948,6.3,118,1
9949,7.45,142,1
9950,7.11,132,1
9951,7.46,102,1
9952,8.23,86,0
9953,6.86,100,0
9954,6.21,113,1
9955,5.8,117,1
9956,6.68,100,0
9957,8.56,119,1
9958,8.63,131,1
9959,8.2,127,1
9960,6.12,126,1
9961,7.82,101,1
9962,7.74,88,0
9963,7.32,133,1
9964,7.64,88,0
9965,7.36,135,1
9966,7.71,109,1
9967,8.43,117,1
9968,5.53,98,0
9969,8.6,108,1
9970,5.65,95,0
9971,5.32,109,0
9972,9.69,112,1
9973,9.59,91,1
9974,5.29,133,1
9975,7.13,120,1
9976,5.89,94,0
9977,7.33,133,1
9978,8.98,120,1
9979,9.56,115,1
9980,8.04,103,1
9981,6.7,102,0
9982,7.9,133,1
9983,6.5,90,0
9984,9.37,112,1
9985,9.18,91,1
9986,7.68,122,1
9987,6.56,141,1
9988,6.41,96,0
9989,5.16,125,1
9990,8.92,134,1
9991,7.16,118,1
9992,6.56,109,1
9993,7.26,101,1
9994,8.93,137,1
9995,5.6,117,1
9996,9.12,107,1
9997,9.31,93,1
9998,9.54,90,1
9999,6.91,86,0
10000,6.04,122,1
